account_id,rating_region,industry,risk_band,risk_score_2025,covered_lives_2025,annual_premium_2025,paid_claims_2025,fy2025_mlr,recommended_rate_change_pct,expected_renewal_probability,premium_if_renewed,projected_2026_premium,projected_2026_paid_claims,projected_case_mlr,expected_contribution
ACC04119,R03,Logistics,0.50–0.99,0.9238,395,2593711.51,1410392.29,0.5437737715093843,11,0.8332987125111004,2879019.7761,2399083.4727181266,1175278.0793925826,0.48988628063908496,1223805.393325544
ACC04120,R16,Professional services,0.50–0.99,0.535,174,1010034.81,480938.71,0.4761605295564021,5,0.8519608618570679,1060536.5505000001,903535.6335949019,409740.9578720264,0.4534862186251448,493794.67572287546
ACC04121,R17,Technology,0.50–0.99,0.631,467,3033628.44,1565576.6,0.5160739460894559,10,0.825831254888961,3336991.284,2755791.6996192452,1292902.0882027932,0.46915813280859625,1462889.611416452
ACC04122,R38,Hospitality,0.50–0.99,0.5573,336,2083070.96,1228222.58,0.5896210948089834,7,0.8150470429766324,2228885.9272000003,1816646.8840965899,1001059.1819461305,0.5510477521579283,815587.7021504594
ACC04123,R11,Hospitality,0.15–0.49,0.4658,134,880293.36,183841.5,0.20884117540089137,4,0.8957013229033542,915505.0944000001,820019.1241788403,164667.074754537,0.20080882250085705,655352.0494243033
ACC04124,R15,Technology,0.15–0.49,0.4823,182,1200583.27,261274.94,0.2176233390292037,0,0.8811035546885245,1200583.27,1057838.1868965726,230210.27838503098,0.2176233390292037,827627.9085115416
ACC04125,R17,Healthcare,0.15–0.49,0.4208,576,3419586.81,1186340.56,0.34692511871046783,3,0.8516597362562628,3522174.4143000003,2999694.132731295,1010358.4884397072,0.33682050360239596,1989335.644291588
ACC04126,R25,Retail,0.15–0.49,0.403,134,594456.34,134181.36,0.22572113538228897,0,0.8376711595125067,594456.34,497958.9316073609,112399.85541616507,0.22572113538228897,385559.0761911958
ACC04127,R09,Technology,0.15–0.49,0.159,544,4107004.06,886513.33,0.21585401841555518,0,0.8467272239503979,4107004.06,3477512.1464768136,750634.9709059229,0.21585401841555518,2726877.175570891
ACC04128,R33,Financial services,0.50–0.99,0.9639,1016,6289615.78,3031852.03,0.4820408966221462,9,0.827414384782134,6855681.200200001,5672489.242525926,2508597.982152914,0.4422393546992167,3163891.2603730117
ACC04129,R06,Hospitality,0.50–0.99,0.9868,69,460403.61,250193.83,0.5434228241607402,9,0.9005464759971251,501839.9349,451930.1848888217,225311.1719227238,0.4985530496887524,226619.0129660979
ACC04130,R19,Professional services,0.50–0.99,0.7096,73,610183.04,255811.87,0.4192379224437309,7,0.8961199358175909,652895.8528000001,585072.9897067073,229238.1165257779,0.39181114247077653,355834.8731809294
ACC04131,R28,Financial services,0.50–0.99,0.8225,261,1703797.36,879678.99,0.5163049378125577,8,0.8468605433809742,1840101.1488000003,1558309.058748723,744965.4274722266,0.47806012760422,813343.6312764965
ACC04132,R21,Professional services,0.50–0.99,0.8537,208,1396024.11,845392.8,0.6055717762639501,11,0.8310172063561733,1549586.7621000002,1287733.2620468503,702535.9629296232,0.5455601587963513,585197.2991172271
ACC04133,R11,Manufacturing,2.50–5.00,4.3986,267,1867254.6,8992820.78,4.816065672029941,25,0.9925048641717451,2334068.25,2316574.091433833,8925418.366774745,3.8528525376239533,-6608844.275340913
ACC04134,R25,Professional services,0.15–0.49,0.4811,132,769722.85,220268.78,0.2861663519538234,0,0.8762725851874151,769722.85,674487.0316473249,193015.49328667801,0.2861663519538234,481471.5383606469
ACC04135,R13,Retail,0.50–0.99,0.8279,419,2976864.31,1284023.47,0.43133422833101853,10,0.8556588581007402,3274550.7410000004,2801898.3478369927,1098686.05611475,0.39212202575547134,1703212.2917222427
ACC04136,R43,Retail,0.15–0.49,0.3417,102,733200.13,108725.02,0.14828832613545773,0,0.828221510659079,733200.13,607252.1192840331,90048.40031083858,0.14828832613545773,517203.7189731945
ACC04137,R44,Professional services,1.00–1.49,1.4643,89,581704.32,588280.5599999999,1.0113051249129454,19,0.8329688638624028,692228.1407999999,576604.4879757593,490019.38969553803,0.8498362394226432,86585.09828022128
ACC04138,R27,Technology,0.15–0.49,0.3633,152,1032863.24,270074.13,0.2614810165961565,0,0.8284133033893024,1032863.24,855637.6485977778,223733.0021932919,0.2614810165961565,631904.6464044859
ACC04139,R04,Logistics,0.50–0.99,0.8861,311,2146390.28,954183.43,0.4445526234865358,8,0.8549349650683271,2318101.5024,1981826.0269791808,815764.7773958266,0.41162279952457015,1166061.2495833542
ACC04140,R07,Logistics,0.50–0.99,0.8967,350,2445461.03,1083885.59,0.44322341542281707,9,0.8516324004992624,2665552.5227,2270070.8935638657,923072.0868782593,0.40662698662643765,1346998.8066856065
ACC04141,R18,Technology,2.50–5.00,4.0198,248,2063744.14,5902875.15,2.8602746995565065,25,0.984833555026095,2579680.175,2540555.5975755886,5813349.518849694,2.288219759645205,-3272793.9212741056
ACC04142,R40,Healthcare,0.50–0.99,0.5988,146,1010083.61,538429.79,0.5330546745531294,5,0.8487886519699721,1060587.7905000001,900214.8809943063,457013.0956345752,0.5076711186220279,443201.7853597311
ACC04143,R40,Professional services,0.50–0.99,0.7472,653,5594321.42,2079209.45,0.3716642813133179,8,0.8471133248853872,6041867.1336,5118146.1560596395,1761326.0303226172,0.3441335938086276,3356820.1257370226
ACC04144,R43,Logistics,0.50–0.99,0.8883,81,428812.45,322446.51,0.7519523045564559,5,0.8626131609892018,450253.0725,388394.2261143253,278146.6032410363,0.7161450519585294,110247.62287328899
ACC04145,R12,Technology,0.15–0.49,0.4685,336,1650993.89,452052.07,0.27380602238328094,5,0.8808620351388068,1733543.5844999999,1527012.729844492,398195.50636891037,0.2607676403650295,1128817.2234755815
ACC04146,R24,Technology,0.50–0.99,0.501,160,1111264.12,716257.88,0.644543333226668,7,0.8273456418430998,1189052.6084000003,983757.4934819102,592592.8354537779,0.6023769469408111,391164.6580281323
ACC04147,R23,Healthcare,0.50–0.99,0.7975,283,1619912.62,1116066.05,0.6889668221734083,8,0.7966584377532042,1749505.6296000003,1393758.4217175723,889123.4358223896,0.6379322427531557,504634.9858951827
ACC04148,R07,Professional services,0.50–0.99,0.7966,115,667114.03,403198.29,0.6043918608637266,6,0.8655162981876694,707140.8718000001,612041.9496575374,348974.69139639835,0.5701810008148365,263067.25826113904
ACC04149,R40,Healthcare,0.50–0.99,0.8802,317,2396329.43,1285236.36,0.5363354236316331,10,0.8277626187017738,2635962.3730000006,2181951.1166738225,1063870.6150043358,0.4875776578469392,1118080.5016694868
ACC04150,R46,Manufacturing,2.50–5.00,3.5539,186,1421596.51,4493437.73,3.160839027383375,25,0.9697304195485305,1776995.6375,1723206.7250887833,4357423.255128097,2.5286712219067002,-2634216.5300393132
ACC04151,R45,Hospitality,0.50–0.99,0.6421,268,1406792.33,806226.45,0.5730955684127166,10,0.8416128569182207,1547471.5630000003,1302371.9631361347,678530.545907535,0.5209959712842877,623841.4172285997
ACC04152,R47,Hospitality,1.00–1.49,1.4374,75,511417.75,504892.92,0.987241682557948,20,0.8545123534328651,613701.2999999999,524415.3421678088,431437.2373007913,0.8227014021316233,92978.10486701748
ACC04153,R43,Healthcare,1.00–1.49,1.4081,145,1063953.83,736256.05,0.6919999996616395,14,0.8471440455732399,1212907.3662000003,1027507.2531082514,623714.9287747736,0.6070175435628415,403792.32433347777
ACC04154,R33,Retail,0.50–0.99,0.7474,396,2713922.65,1167605.47,0.43022798383734334,5,0.8394288605469521,2849618.7825,2392052.247587168,980121.7292504885,0.409740936987946,1411930.5183366798
ACC04155,R07,Financial services,0.15–0.49,0.4019,276,2006691.4,440194.27,0.2193632115032735,1,0.87147290922865,2026758.314,1766264.9642049337,383617.38110268186,0.21719129851809257,1382647.5831022519
ACC04156,R22,Technology,0.50–0.99,0.5914,788,4805124.28,3239524.74,0.6741812596780535,12,0.7783581392832323,5381739.193600001,4188920.5048381398,2521510.448788397,0.6019475532839763,1667410.0560497427
ACC04157,R09,Logistics,0.15–0.49,0.3462,274,2115330.27,528528.59,0.249856297853668,0,0.858382454814836,2115330.27,1815762.3899067298,453679.66852402396,0.249856297853668,1362082.721382706
ACC04158,R05,Healthcare,0.50–0.99,0.7902,62,451337.68,334363.95,0.7408287958585688,5,0.8640655953560118,473904.564,409484.6292345912,288912.38552233775,0.7055512341510178,120572.24371225346
ACC04159,R31,Technology,1.00–1.49,1.3693,137,1133885.07,1261578.56,1.112615902068452,25,0.7409566912728465,1417356.3375000001,1050199.6621886,934775.0755983623,0.8900927216547616,115424.5865902378
ACC04160,R38,Hospitality,0.50–0.99,0.5747,245,1420892.32,1448405.15,1.0193630647535625,18,0.6538992124716656,1676652.9376,1096362.0354849447,947110.9869249046,0.863867004028443,149251.04856004007
ACC04161,R30,Retail,0.50–0.99,0.928,225,1234998.57,903932.1,0.7319296734084477,12,0.8072084351489146,1383198.3984000003,1116529.4146729491,729661.6159218722,0.6535086369718281,386867.7987510769
ACC04162,R32,Financial services,1.00–1.49,1.0428,121,853330.22,569131.06,0.6669528942734503,11,0.8490764769784325,947196.5442,804242.3047554821,483235.7953638009,0.6008584633094146,321006.50939168123
ACC04163,R07,Manufacturing,0.50–0.99,0.9809,205,1400680.67,529852.66,0.37828226757780564,7,0.8756825276773681,1498728.3169,1312410.2008446394,463982.71660537715,0.35353482951196785,848427.4842392623
ACC04164,R25,Technology,0.50–0.99,0.6552,235,1772905.73,937927.11,0.5290338308061083,5,0.8324124974356318,1861551.0165000001,1549578.3307486041,780742.2480476846,0.503841743624865,768836.0827009196
ACC04165,R44,Manufacturing,0.50–0.99,0.7808,282,1972809.56,982780.41,0.49816283838365016,8,0.8416490005076971,2130634.3248,1793246.249915312,827156.1497950448,0.4612618873922687,966090.1001202672
ACC04166,R10,Financial services,0.15–0.49,0.4527,236,1576200.79,352660.27,0.2237407012085053,0,0.8790073888992923,1576200.79,1385492.140798902,309990.98310121946,0.2237407012085053,1075501.1576976825
ACC04167,R40,Technology,0.15–0.49,0.3033,393,2325371.43,606437.74,0.2607917738113777,0,0.863538108238568,2325371.43,2008046.845614214,523682.0987640726,0.2607917738113777,1484364.7468501413
ACC04168,R23,Logistics,0.50–0.99,0.742,213,1202316.48,1117440.93,0.9294066484059171,13,0.7042193408092512,1358617.6223999998,956764.8064583599,786923.5151178766,0.8224837596512543,169841.29134048335
ACC04169,R35,Hospitality,1.50–2.49,1.5809,121,895243.11,1710487.98,1.9106407643841012,25,0.8014812339342071,1119053.8875,896900.6905923714,1370924.0168400293,1.528512611507281,-474023.3262476579
ACC04170,R08,Manufacturing,0.50–0.99,0.5051,120,686120.39,406143.92,0.5919426472663201,6,0.852623124818472,727287.6134,620102.2375788769,346287.6981964235,0.5584364596852076,273814.5393824534
ACC04171,R38,Logistics,2.50–5.00,2.9638,286,2551928.71,7547569.86,2.9575943208852413,25,0.9309565414878426,3189910.8875,2969668.4074814147,7026459.53350348,2.366075456708193,-4056791.1260220655
ACC04172,R26,Technology,1.00–1.49,1.4263,309,1922674.24,2438261.64,1.2681615997518125,25,0.7453515440437574,2403342.8,1791335.266846447,1817362.0781566643,1.01452927980145,-26026.81131021725
ACC04173,R15,Manufacturing,1.00–1.49,1.2227,62,367707.65,609398.72,1.6572913835216643,25,0.6737772484283798,459634.5625,309691.3108038322,410598.99275737663,1.3258331068173317,-100907.68195354444
ACC04174,R06,Logistics,1.50–2.49,2.2744,62,536265.24,744068.37,1.38750065172973,25,0.8706774749401228,670331.55,583642.5813266988,647843.569574413,1.1100005213837838,-64200.98824771424
ACC04175,R08,Manufacturing,0.50–0.99,0.5108,88,603392.24,303748.09,0.5034007232177862,3,0.8759200850924546,621494.0072,544379.0836710746,266059.05283947056,0.48873856623086037,278320.03083160403
ACC04176,R01,Technology,0.50–0.99,0.7233,71,513754.69,346834.31,0.6750971168749818,6,0.8695301720454489,544579.9714,473528.7162239477,301582.89724556456,0.6368840725235676,171945.81897838315
ACC04177,R44,Logistics,0.50–0.99,0.7756,601,3578344.03,1922968.97,0.5373907466353927,9,0.8158629158472173,3900394.9927000003,3182187.631700108,1568879.07094792,0.49301903361045196,1613308.5607521879
ACC04178,R43,Retail,0.50–0.99,0.5159,167,864391.28,502628.47,0.5814825781213341,1,0.8357070838175663,873035.1928000001,729601.6950449948,420050.1729073851,0.575725324872608,309551.5221376097
ACC04179,R28,Professional services,0.50–0.99,0.5183,140,957696.64,325511.36,0.33988984236177333,2,0.8702165657307599,976850.5728000001,850071.5506941418,283265.377805549,0.33322533564879736,566806.1728885928
ACC04180,R27,Retail,1.00–1.49,1.1316,502,3804582.47,3571909.6,0.938844046137867,20,0.6565374938486427,4565498.964,2997421.2479931344,2345092.5770379077,0.7823700384482226,652328.6709552268
ACC04181,R43,Professional services,0.15–0.49,0.3531,120,928445.25,158691.76,0.17092204413776688,0,0.8732212987075575,928445.25,810738.1669838629,138573.02476138802,0.17092204413776688,672165.1422224748
ACC04182,R38,Professional services,0.50–0.99,0.8612,298,1921621.05,690382.22,0.35927074175212637,7,0.8623805851026637,2056134.5235000001,1773170.4934257166,595372.2228280759,0.33576704836647325,1177798.270597641
ACC04183,R41,Healthcare,0.50–0.99,0.8389,401,2779699.69,1295788.04,0.4661611628988598,9,0.8479278532730219,3029872.6621000003,2569113.4220650694,1098734.7710540567,0.42767079165033,1470378.6510110127
ACC04184,R28,Hospitality,0.15–0.49,0.4246,333,1656254.37,508609.14,0.3070839535354705,2,0.8681642101240656,1689379.4574000002,1466658.7822334939,441556.2522899803,0.3010626995445789,1025102.5299435136
ACC04185,R36,Hospitality,0.50–0.99,0.6446,244,2425253.79,857888.0,0.35373122744403585,7,0.8598219981843757,2595021.5553,2231256.6190095725,737630.9743783977,0.3305899321906877,1493625.6446311749
ACC04186,R07,Retail,0.50–0.99,0.7183,101,509973.18,429643.52,0.8424825791819092,6,0.8374088908107312,540571.5708,452679.43950744264,359787.30352721823,0.7947948860206691,92892.13598022441
ACC04187,R47,Financial services,0.50–0.99,0.6325,170,1350577.87,482630.11,0.35735082050470734,5,0.8688625675880935,1418106.7635000001,1232139.8836486514,419339.236569924,0.3403341147663879,812800.6470787274
ACC04188,R14,Professional services,1.50–2.49,2.2017,170,1209480.86,2758112.5,2.2804102083930453,25,0.8406812254221891,1511851.0750000002,1270984.8143868542,2318693.3963522576,1.8243281667144362,-1047708.5819654034
ACC04189,R03,Technology,1.00–1.49,1.0628,362,2853257.92,2111508.43,0.7400341957168738,17,0.7843322157271178,3338311.7663999996,2618345.46452842,1656124.0854283879,0.6325078595870717,962221.3791000322
ACC04190,R42,Retail,1.00–1.49,1.3276,251,1808424.56,1511141.03,0.8356118709203993,19,0.7831936683292599,2152025.2264,1685452.531401322,1183516.0866485562,0.7021948495129406,501936.4447527658
ACC04191,R15,Professional services,0.15–0.49,0.4893,394,2570104.45,539346.66,0.2098539847281304,2,0.8735283755981841,2621506.5390000003,2289960.3486326877,471134.61179410614,0.20573920071385332,1818825.7368385815
ACC04192,R06,Professional services,1.50–2.49,2.1158,137,1123911.59,2838292.92,2.52537027400883,25,0.8937907440377192,1404889.4875,1255677.220323395,2536839.9407637906,2.020296219207064,-1281162.7204403956
ACC04193,R39,Technology,0.50–0.99,0.7424,119,942862.74,361231.59,0.3831221392840277,6,0.8731053805451294,999434.5044000001,872611.643294095,315393.2448518722,0.3614359804566299,557218.3984422227
ACC04194,R45,Financial services,1.00–1.49,1.3648,1140,8661210.33,7321848.6,0.8453609046577674,24,0.74141206870396,10739900.8092,7962692.076624307,5428506.917263193,0.6817426650465865,2534185.159361114
ACC04195,R32,Logistics,0.15–0.49,0.316,134,1128067.16,504614.94,0.4473270368051491,0,0.8511780943123076,1128067.16,960186.0555050969,429517.18299071945,0.4473270368051491,530668.8725143775
ACC04196,R07,Hospitality,0.50–0.99,0.6915,162,891099.54,676677.02,0.7593730998896038,11,0.8240289934920144,989120.4894000001,815063.9613226107,557601.4837097757,0.6841199098104539,257462.477612835
ACC04197,R38,Professional services,0.50–0.99,0.9812,209,1423969.39,765941.64,0.5378919275785837,9,0.848109896828708,1552126.6351,1316373.9603597508,649602.6852772114,0.4934788326409025,666771.2750825394
ACC04198,R14,Professional services,1.00–1.49,1.3566,175,1631374.96,1071686.74,0.6569223914041197,15,0.8367734923426018,1876081.204,1569855.0209893931,896759.0561270579,0.5712368620905388,673095.9648623352
ACC04199,R11,Financial services,0.50–0.99,0.8884,112,809240.36,301185.55,0.37218305572401256,7,0.8886091503957728,865887.1852000001,769435.2759791593,267636.2356969835,0.3478346315177687,501799.04028217576
ACC04200,R25,Manufacturing,1.00–1.49,1.2488,273,1775343.37,1515033.99,0.8533751924282681,18,0.7737539868378868,2094905.1766000001,1620941.2324415774,1172263.5899574112,0.7231993156171763,448677.6424841662
ACC04201,R42,Healthcare,0.50–0.99,0.8877,62,436557.06,141488.37,0.3241005196434116,3,0.9035229095487664,449653.7718,406272.484186313,127837.98372971239,0.31466069868292385,278434.5004566006
ACC04202,R35,Hospitality,0.50–0.99,0.7475,379,2966090.71,1240766.16,0.41831699745959555,9,0.8466953631086493,3233038.8739,2737399.0232811393,1050550.9543741245,0.3837770618895372,1686848.0689070148
ACC04203,R13,Technology,2.50–5.00,4.7805,216,1508264.38,5364888.62,3.5569948419785664,25,0.9951176404390013,1885330.4749999999,1876125.6137297414,5338695.30475245,2.845595873582853,-3462569.691022709
ACC04204,R01,Professional services,1.00–1.49,1.2164,318,2010821.51,2115087.69,1.0518525286712295,25,0.6987449341361623,2513526.8875,1756314.1794556607,1477906.8086412577,0.8414820229369835,278407.37081440305
ACC04205,R21,Healthcare,0.50–0.99,0.808,387,2366695.39,1248641.95,0.5275887869963696,10,0.8279551216439204,2603364.9290000005,2155469.3264737115,1033819.4976019519,0.4796261699966996,1121649.8288717596
ACC04206,R01,Manufacturing,1.00–1.49,1.0779,156,972957.33,923435.08,0.9491013136208142,17,0.7769792969915491,1138360.0761,884482.2116514243,717489.9392757348,0.8111977039494138,166992.27237568947
ACC04207,R32,Financial services,1.50–2.49,1.9681,320,2285121.55,4295452.75,1.8797480379107188,25,0.8008175049915769,2856401.9375,2287456.6728418563,3439873.754064208,1.503798430328575,-1152417.0812223516
ACC04208,R42,Professional services,0.50–0.99,0.8893,178,1549235.25,654921.49,0.4227385673028031,9,0.8664435144145939,1688666.4225,1463134.0697848196,567452.4774612423,0.387833547984223,895681.5923235773
ACC04209,R37,Manufacturing,0.50–0.99,0.9555,113,853586.39,394360.42,0.4620041095078847,7,0.8714159443451546,913337.4373000001,795896.805430563,343651.9578066518,0.4317795415961539,452244.8476239113
ACC04210,R48,Technology,0.15–0.49,0.3443,182,1098474.06,394814.08,0.3594204855415521,0,0.8645357051156569,1098474.06,949670.0460133585,341330.8690423894,0.3594204855415521,608339.1769709692
ACC04211,R22,Professional services,0.15–0.49,0.4063,168,767221.25,287000.53,0.3740779208083718,2,0.8798615534678313,782565.675,688549.4504961021,252520.73217189097,0.36674305961605075,436028.71832421114
ACC04212,R33,Technology,1.00–1.49,1.1504,195,1228440.77,1239560.1,1.0090515800774018,20,0.7233441417236721,1474128.9239999999,1066302.52132082,896628.5366494092,0.8408763167311682,169673.98467141087
ACC04213,R43,Manufacturing,2.50–5.00,3.6601,159,1615898.42,4010877.81,2.4821348671162142,25,0.9685318894581785,2019873.025,1956311.4373688565,3884663.0637051812,1.9857078936929713,-1928351.6263363247
ACC04214,R29,Financial services,0.50–0.99,0.6271,149,980361.97,608184.73,0.6203675260883488,7,0.8284361890837009,1048987.3079000001,869019.0477538469,503842.23998009955,0.5797827346620081,365176.8077737473
ACC04215,R47,Technology,1.00–1.49,1.3181,120,860141.13,548141.96,0.6372697931559208,15,0.8688661320851995,989162.2995,859449.6211710667,476261.9846188001,0.5541476462225399,383187.63655226654
ACC04216,R19,Financial services,1.50–2.49,1.7684,509,3778039.88,7122131.08,1.885139200806954,25,0.8356392836681786,4722549.85,3946348.1737412643,5951532.513882072,1.5081113606455632,-2005184.3401408074
ACC04217,R11,Hospitality,2.50–5.00,3.2257,143,901647.08,4942959.5200000005,5.482144432830638,25,0.9682588697483479,1127058.8499999999,1091284.7282408725,4786064.3980470365,4.38571554626451,-3694779.6698061638
ACC04218,R11,Manufacturing,0.15–0.49,0.3963,260,1612762.97,495304.84,0.307115707151932,6,0.8727864796297155,1709528.7482,1492053.5779672724,432295.3676471595,0.2897317991999358,1059758.2103201128
ACC04219,R08,Professional services,0.50–0.99,0.8642,171,904068.8,553842.57,0.612611086678359,10,0.8464880098916306,994475.6800000002,841811.7392488263,468821.0948725661,0.5569191697075989,372990.64437626017
ACC04220,R37,Financial services,0.50–0.99,0.8686,121,941521.75,598657.32,0.635840138584159,8,0.8393279960786747,1016843.4900000001,853465.208787346,502469.84873342986,0.5887408690594065,350995.36005391617
ACC04221,R42,Manufacturing,0.15–0.49,0.1637,266,1659175.29,335203.79,0.20203036533891483,0,0.8343137820245198,1659175.29,1384272.8112415294,279665.1417838529,0.20203036533891483,1104607.6694576766
ACC04222,R45,Logistics,0.15–0.49,0.4494,413,2609192.7,735219.58,0.28178048328894983,2,0.8615136963248573,2661376.554,2292812.352348851,633401.7379762091,0.27625537577348025,1659410.6143726418
ACC04223,R33,Manufacturing,0.50–0.99,0.6039,90,562328.65,352355.74,0.6266010810582032,2,0.8507067391853074,573575.223,487944.3076358155,299751.40260862594,0.6143147853511797,188192.90502718958
ACC04224,R27,Professional services,0.50–0.99,0.7638,152,1112117.27,442123.96,0.39755156396411323,4,0.8700957001302905,1156601.9608,1006354.3928543428,384690.15652057657,0.38226111919626277,621664.2363337663
ACC04225,R31,Retail,1.50–2.49,1.7413,408,3520254.15,5307626.32,1.507739524999921,25,0.7803561238220033,4400317.6875,3433814.854202901,4141838.701770844,1.2061916199999367,-708023.8475679429
ACC04226,R09,Retail,0.15–0.49,0.437,83,552407.37,55979.21,0.10133682684211834,0,0.8709985405791677,552407.37,481146.0130751763,48757.81021277475,0.10133682684211834,432388.20286240155
ACC04227,R30,Logistics,1.50–2.49,1.7274,187,1519063.85,2960534.99,1.94892070534099,25,0.7907310571513289,1898829.8125,1501463.7049885846,2340986.962376199,1.5591365642727921,-839523.2573876146
ACC04228,R39,Healthcare,0.15–0.49,0.2294,108,574388.57,338146.49,0.5887068574501753,0,0.8455186905611963,574388.57,485656.271579718,285909.1774426647,0.5887068574501753,199747.0941370533
ACC04229,R20,Logistics,0.15–0.49,0.428,252,1379167.4,484326.11,0.35117282354556817,2,0.8562701606355855,1406750.748,1204558.68896419,414713.9960097082,0.34428708190741975,789844.6929544818
ACC04230,R41,Manufacturing,0.50–0.99,0.9,62,456769.92,243617.19,0.5333477081853376,6,0.8914114004080554,484176.1152,431600.108894564,217163.1405013753,0.5031582152691865,214436.96839318867
ACC04231,R44,Technology,1.50–2.49,1.9543,62,480244.53,772421.27,1.6083916041688178,25,0.8228102827072823,600305.6625000001,493937.6718724075,635556.163537818,1.286713283335054,-141618.49166541052
ACC04232,R16,Technology,0.50–0.99,0.9152,281,1683234.92,738636.61,0.438819680618318,8,0.8552626266579607,1817893.7136000001,1554776.5524785307,631728.2872143317,0.4063145190910351,923048.265264199
ACC04233,R46,Technology,1.50–2.49,1.5964,607,6113243.07,7202270.0,1.178142258949962,25,0.7348724447745958,7641553.8375,5615567.35044032,5292749.762826728,0.9425138071599695,322817.5876135919
ACC04234,R16,Retail,0.15–0.49,0.411,103,651240.88,227824.41,0.34983124830861356,0,0.8455905604792877,651240.88,550683.1407262245,192646.17054276305,0.34983124830861356,358036.97018346144
ACC04235,R14,Manufacturing,0.50–0.99,0.7635,144,1348842.69,592222.01,0.4390593613255227,5,0.8615576799493235,1416284.8245,1220211.067543655,510233.4209505251,0.418151772690974,709977.6465931298
ACC04236,R10,Retail,0.50–0.99,0.5543,123,848003.04,546243.83,0.6441531506773843,5,0.8273678941512986,890403.192,736691.0139106344,451944.60732023994,0.6134791911213183,284746.4065903945
ACC04237,R38,Healthcare,1.00–1.49,1.2041,94,669907.43,597193.71,0.8914570629556982,15,0.8208079645076625,770393.5445,632345.1571308882,490181.35352187924,0.7751800547440854,142163.80360900896
ACC04238,R44,Financial services,0.15–0.49,0.1652,194,1049007.07,436909.12,0.4164977839472521,0,0.812811490214402,1049007.07,852644.9998121436,355124.752915463,0.4164977839472521,497520.2468966806
ACC04239,R23,Retail,0.15–0.49,0.29,146,916421.49,205164.43,0.22387562081286416,0,0.8060484541302672,916421.49,738680.1253462561,165372.4716440174,0.22387562081286416,573307.6537022387
ACC04240,R24,Financial services,0.50–0.99,0.8032,206,1818735.1,907133.26,0.4987715143343305,8,0.842927091407249,1964233.9080000003,1655705.974913934,764647.2003705758,0.46182547623549114,891058.7745433582
ACC04241,R18,Manufacturing,1.00–1.49,1.4394,201,2029423.07,1385331.81,0.6826234659882919,20,0.8270347138366484,2435307.684,2014083.9935411308,1145717.4970521561,0.5688528883235766,868366.4964889747
ACC04242,R07,Financial services,0.50–0.99,0.7791,167,981066.5,670382.96,0.6833206107842842,9,0.8208048750794629,1069362.485,877737.9409150891,550253.6017382005,0.6268996429213616,327484.3391768886
ACC04243,R07,Healthcare,0.15–0.49,0.1964,419,2516249.74,801387.37,0.3184848297291826,0,0.8309003256797,2516249.74,2090752.7284574604,665873.0267285982,0.3184848297291826,1424879.7017288622
ACC04244,R40,Financial services,0.15–0.49,0.4656,423,2480164.1,713663.12,0.28774834697429896,0,0.8602776324551719,2480164.1,2133629.700048312,613948.4192441712,0.28774834697429896,1519681.280804141
ACC04245,R41,Manufacturing,0.50–0.99,0.9564,340,1652088.26,1327466.58,0.8035082701937486,15,0.7824870044442161,1899901.4989999998,1486648.2326915858,1038725.3476840084,0.6987028436467381,447922.88500757737
ACC04246,R12,Financial services,0.50–0.99,0.9357,207,1571247.08,719077.31,0.45764750760905154,11,0.8671084581868017,1744084.2588000002,1512310.212595939,623518.0175912129,0.4122950519000464,888792.1950047261
ACC04247,R46,Retail,1.00–1.49,1.4555,186,1093377.33,1259043.5,1.151517838768433,25,0.6883925852509251,1366721.6625,940841.0585668173,866716.2099083731,0.9212142710147465,74124.84865844424
ACC04248,R44,Hospitality,1.50–2.49,2.4721,107,842087.07,818370.78,0.9718362971658027,25,0.9070058663913872,1052608.8375,954722.3906279184,742267.0983432954,0.7774690377326422,212455.29228462302
ACC04249,R30,Retail,0.50–0.99,0.5404,129,793091.53,618842.33,0.7802911853061902,7,0.8014918062455789,848607.9371000001,680152.3083006137,495997.0568529226,0.7292440984170002,184155.25144769106
ACC04250,R14,Technology,0.15–0.49,0.4602,821,4479305.56,1098696.89,0.2452828625515782,1,0.8639425142653261,4524098.615599999,3908561.132745744,949210.9535620944,0.24285431935799823,2959350.17918365
ACC04251,R11,Professional services,0.15–0.49,0.3484,96,442459.21,242317.55,0.5476607662884901,3,0.8838459991357301,455732.98630000005,402797.77661543357,214171.39708787223,0.5317094818334855,188626.37952756134
ACC04252,R22,Retail,0.50–0.99,0.7462,132,903187.83,551408.63,0.6105137953419943,7,0.8484603040060904,966410.9781000001,819961.3522735492,467848.3338413818,0.5705736405065368,352113.01843216736
ACC04253,R39,Professional services,0.50–0.99,0.5004,432,2520933.49,1570026.73,0.6227957763375978,9,0.7921155890583084,2747817.5041000005,2176589.0808849027,1243642.6480712397,0.5713722718693557,932946.432813663
ACC04254,R17,Retail,0.50–0.99,0.5261,201,1475075.45,555093.25,0.37631515730263154,3,0.8575876318251306,1519327.7135,1302956.6557867557,476041.1057096152,0.36535452165304033,826915.5500771406
ACC04255,R37,Retail,1.00–1.49,1.0558,182,1037637.53,1234793.48,1.190004644492764,24,0.5839560656727548,1286670.5372000001,751359.064720362,721065.1424991695,0.9596811649135194,30293.922221192508
