account_id,rating_region,industry,risk_band,risk_score_2025,covered_lives_2025,annual_premium_2025,paid_claims_2025,fy2025_mlr,recommended_rate_change_pct,expected_renewal_probability,premium_if_renewed,projected_2026_premium,projected_2026_paid_claims,projected_case_mlr,expected_contribution
ACC03329,R30,Technology,0.50–0.99,0.5629,203,1472487.71,785001.25,0.533112259388569,9,0.7930917055563544,1605011.6039,1272921.3903747909,622577.9802263702,0.48909381595281565,650343.4101484207
ACC03330,R43,Logistics,1.50–2.49,1.5662,184,1239057.29,2471776.12,1.9948844496124953,25,0.7247846154919265,1548821.6125,1122562.0768813982,1791505.304716326,1.5959075596899963,-668943.2278349278
ACC03331,R19,Professional services,1.50–2.49,1.7066,180,1510290.09,2807878.31,1.8591648906336926,25,0.8324452303591431,1887862.6125,1571542.2273489763,2337404.9065883914,1.4873319125069542,-765862.6792394151
ACC03332,R15,Manufacturing,0.50–0.99,0.7678,191,901231.54,677267.36,0.7514909653517008,16,0.7244845498576782,1045428.5864,757396.8588263529,490669.7384428981,0.6478370390962938,266727.1203834548
ACC03333,R03,Retail,0.50–0.99,0.7649,749,5575845.81,3137794.95,0.5627477977193205,12,0.7921546444259931,6244947.3072,4946964.013594079,2485618.842898927,0.5024533908208219,2461345.1706951517
ACC03334,R30,Professional services,0.50–0.99,0.89,299,1929615.46,1069767.75,0.5543942677573697,13,0.8048867542125682,2180465.4697999996,1755027.7746599042,861041.892058782,0.49061439624545994,893985.8826011221
ACC03335,R30,Healthcare,0.15–0.49,0.207,231,1180104.09,448682.13,0.38020555457951166,1,0.8257753978484129,1191905.1309,984245.9336665121,370510.66440822335,0.3764411431480314,613735.2692582888
ACC03336,R44,Manufacturing,0.15–0.49,0.2777,179,1181170.68,226147.28,0.1914602892107007,0,0.854353081039381,1181170.68,1009136.8096913807,193209.6254366756,0.1914602892107007,815927.1842547051
ACC03337,R11,Technology,1.50–2.49,1.6666,240,2294478.13,3128049.95,1.3632947331688015,25,0.834354385365826,2868097.6624999996,2393009.8623643494,2609902.193425853,1.0906357865350411,-216892.33106150338
ACC03338,R13,Healthcare,0.50–0.99,0.7968,346,1551920.69,1307479.02,0.8424908749686172,21,0.7048844759320785,1877824.0348999999,1323649.0107331474,921621.6638048876,0.6962734503872869,402027.3469282598
ACC03339,R11,Logistics,0.50–0.99,0.5138,168,1309877.05,737812.84,0.5632687739662283,11,0.7963086145558079,1453963.5255000002,1157803.6806055834,587526.720421886,0.5074493459155209,570276.9601836974
ACC03340,R09,Logistics,2.50–5.00,4.1329,246,1585825.33,6671525.95,4.206974011444249,25,0.9815901567732606,1982281.6625,1945788.1678621348,6548704.203177377,3.365579209155399,-4602916.035315242
ACC03341,R42,Healthcare,0.50–0.99,0.9759,361,2546110.43,1055476.61,0.41454471006585525,11,0.8337914962642016,2826182.5773000005,2356446.999842785,880047.4219237672,0.3734637027620317,1476399.5779190175
ACC03342,R08,Retail,1.00–1.49,1.4767,126,1201208.95,851515.2,0.7088818310919178,22,0.7792377868362091,1465474.919,1141953.432545533,663532.819905392,0.5810506812228835,478420.6126401409
ACC03343,R15,Professional services,1.50–2.49,2.3357,250,2147941.16,3431853.3,1.5977408338317793,25,0.875573871365449,2684926.45,2350851.446157992,3004841.0798392915,1.2781926670654236,-653989.6336812996
ACC03344,R33,Professional services,0.50–0.99,0.5595,176,1654184.18,665681.08,0.4024225887591308,6,0.8249609335477178,1753435.2308,1446515.564916226,549160.885201853,0.37964395165955733,897354.6797143731
ACC03345,R19,Healthcare,1.00–1.49,1.1577,245,1418312.54,1997509.29,1.4083703229472961,25,0.7117155567430152,1772890.675,1261793.8738021252,1421658.436431695,1.126696258357837,-159864.5626295698
ACC03346,R32,Technology,1.00–1.49,1.0583,583,4164768.5,4065634.04,0.9761968858533193,25,0.6400792241612151,5205960.625,3332227.2378638345,2602327.8820466264,0.7809575086826555,729899.3558172081
ACC03347,R11,Professional services,1.50–2.49,2.1198,499,2930878.37,6888486.95,2.3503148477635394,25,0.9000756725823105,3663597.9625000004,3297515.40016837,6200159.524595719,1.8802518782108313,-2902644.124427349
ACC03348,R36,Financial services,1.50–2.49,1.9067,129,1028131.49,1356165.72,1.3190586351946092,25,0.8532426219306424,1285164.3625,1096557.0102713227,1157138.3947052574,1.0552469081556872,-60581.3844339347
ACC03349,R48,Healthcare,0.15–0.49,0.3047,1038,6841402.34,1464135.62,0.2140110385614304,0,0.8599920111701748,6841402.34,5883551.357600939,1259144.9364696909,0.2140110385614304,4624406.421131249
ACC03350,R14,Manufacturing,1.00–1.49,1.0711,736,4478434.23,5551372.01,1.2395787734946817,25,0.598808510800334,5598042.787500001,3352155.664979426,3324208.8062067567,0.9916630187957454,27946.858772669453
ACC03351,R35,Hospitality,0.50–0.99,0.861,1019,5674005.85,4060417.86,0.7156174962350453,17,0.7543846503527634,6638586.844499999,5008048.015524586,3063116.9076022157,0.611638885670979,1944931.10792237
ACC03352,R23,Retail,1.50–2.49,2.3482,133,857358.26,2018431.11,2.3542446654680855,25,0.8366352738059631,1071697.825,896620.2032561301,1688690.6643733243,1.8833957323744688,-792070.4611171942
ACC03353,R43,Manufacturing,2.50–5.00,3.8785,136,1321336.12,3437129.53,2.601252987771196,25,0.9794695064332565,1651670.1500000001,1617760.546611043,3366563.5642962707,2.0810023902169568,-1748803.0176852278
ACC03354,R11,Retail,0.15–0.49,0.4228,307,1959687.83,694468.76,0.35437723772566365,7,0.8346452193520096,2096865.9781000002,1750139.1642430408,579635.0305233181,0.33119368011744266,1170504.1337197227
ACC03355,R34,Healthcare,1.50–2.49,2.2803,467,3244517.28,6976304.02,2.1501824209732674,25,0.8767544900305586,4055646.5999999996,3555806.3665271685,6116505.873353235,1.7201459367786138,-2560699.506826067
ACC03356,R30,Logistics,0.50–0.99,0.612,354,2294030.99,1143672.56,0.4985427681602505,7,0.8105291636189528,2454613.1593000004,1989535.5510155046,926979.9635107466,0.4659278207105145,1062555.587504758
ACC03357,R43,Manufacturing,0.15–0.49,0.2287,268,1448085.7,496167.06,0.34263653042081693,0,0.8246306234968542,1448085.7,1194135.8136678785,409154.5520464011,0.34263653042081693,784981.2616214774
ACC03358,R21,Hospitality,0.50–0.99,0.9796,430,2823176.58,1672071.47,0.5922659892566833,16,0.8017068397829354,3274884.8328,2625497.569957155,1340511.1341049073,0.5105741286695546,1284986.4358522475
ACC03359,R14,Healthcare,1.00–1.49,1.1115,234,1918539.5,2087624.81,1.0881323058503618,25,0.5781105667312273,2398174.375,1386409.9470515568,1206877.9620312708,0.8705058446802894,179531.98502028594
ACC03360,R07,Financial services,1.50–2.49,2.3913,244,1509914.67,2438248.05,1.614825061604309,25,0.8914838060318396,1887393.3375,1682580.5959936364,2173658.651663711,1.2918600492834473,-491078.0556700744
ACC03361,R21,Technology,0.50–0.99,0.8246,477,3153024.99,1722540.68,0.5463136782813763,12,0.8053150522668072,3531387.9888000004,2843879.9027748476,1387187.9377459015,0.487780069894086,1456691.965028946
ACC03362,R03,Professional services,0.50–0.99,0.7457,816,6156923.67,3099456.16,0.5034098725475997,12,0.8139193779411428,6895754.510400001,5612588.221539598,2522707.4297030433,0.4494731004889283,3089880.7918365547
ACC03363,R14,Technology,0.50–0.99,0.5176,152,951160.7,821167.18,0.8633316956850721,16,0.6279632336799452,1103346.4119999998,692860.980748685,515662.79774464166,0.744251461797476,177198.1830040433
ACC03364,R33,Financial services,0.50–0.99,0.9274,360,2247993.69,1466960.34,0.6525642605340232,13,0.7749686036489996,2540232.8696999997,1968600.7199747,1136848.2062982616,0.5774904960478082,831752.5136764382
ACC03365,R16,Healthcare,0.15–0.49,0.2297,184,1359117.31,209241.89,0.15395425285253705,0,0.8398342030251714,1359117.31,1141433.202861565,175728.4959276306,0.15395425285253705,965704.7069339344
ACC03366,R32,Retail,0.15–0.49,0.2,290,2082609.39,399909.25,0.1920231666678503,0,0.819554447746175,2082609.39,1706811.7884924484,327747.40453233704,0.1920231666678503,1379064.3839601113
ACC03367,R13,Professional services,1.00–1.49,1.4386,241,1598609.58,1571686.01,0.9831581329570163,25,0.7826636090992825,1998261.975,1563966.9292793602,1230101.444957451,0.786526506365613,333865.48432190926
ACC03368,R14,Manufacturing,0.50–0.99,0.5868,342,2362909.18,1325241.44,0.5608516193584723,9,0.7841491873057628,2575571.0062,2019631.9113600159,1039186.9981599187,0.5145427700536442,980444.9132000972
ACC03369,R19,Logistics,1.00–1.49,1.0744,196,1218299.74,1352458.64,1.1101197805393932,25,0.6767207916383821,1522874.675,1030560.9556320438,915236.8815189695,0.8880958244315146,115324.07411307422
ACC03370,R09,Healthcare,0.50–0.99,0.5776,147,926649.96,621052.5599999999,0.6702126874316165,10,0.7387916741377872,1019314.956,753061.402816925,458828.46052995854,0.6092842613014695,294232.9422869664
ACC03371,R02,Hospitality,0.50–0.99,0.9623,1297,8760638.23,4195088.38,0.47885647938689047,12,0.830891321680797,9811914.8176,8152634.871015062,3485662.5286259535,0.42755042802400933,4666972.342389109
ACC03372,R35,Manufacturing,0.15–0.49,0.2884,141,1017493.63,267076.9,0.26248508307614665,2,0.8485848133189187,1037843.5026,880698.2349080737,226637.40132829553,0.25733831674132024,654060.8335797782
ACC03373,R07,Manufacturing,0.15–0.49,0.4668,740,4302708.43,1250178.71,0.2905562229788366,5,0.8468956804566173,4517843.8515,3826142.442812837,1058770.949297826,0.27672021236079675,2767371.493515011
ACC03374,R02,Financial services,0.50–0.99,0.9165,1506,6915396.7,5367381.75,0.7761495085307253,17,0.7219618787841084,8091014.1389999995,5841403.7690612255,3875045.012381536,0.6633756483168594,1966358.7566796895
ACC03375,R31,Hospitality,1.00–1.49,1.3248,65,493764.86,258619.95,0.5237714769738778,18,0.8348849914605944,582642.5347999999,486439.50769107696,215917.91474728935,0.4438741330287101,270521.5929437876
ACC03376,R28,Logistics,0.50–0.99,0.5336,208,1567545.88,552813.86,0.3526619967257354,4,0.8411200520132226,1630247.7152,1371234.0430034613,464982.82267683034,0.33909807377474555,906251.220326631
ACC03377,R27,Technology,0.50–0.99,0.7574,70,339412.74,254467.2,0.7497278976622976,13,0.7190496819198102,383536.39619999996,275781.7236922803,182974.55921902473,0.6634760156303519,92807.16447325557
ACC03378,R22,Retail,0.50–0.99,0.7199,247,1817661.77,754787.77,0.4152520465895038,8,0.8237251099189687,1963074.7116,1617033.9325918579,621737.6388087433,0.38449263573102205,995296.2937831145
ACC03379,R08,Hospitality,1.00–1.49,1.4371,207,1647003.07,1091833.59,0.6629214054834761,22,0.811145938898661,2009343.7454000001,1629871.0189326352,885636.3824816458,0.543378201215964,744234.6364509894
ACC03380,R47,Healthcare,0.15–0.49,0.3819,574,3348850.51,1223668.62,0.3653995949792337,4,0.8325920199840648,3482804.5304,2899755.2591753886,1018816.7281169131,0.3513457644031093,1880938.5310584754
ACC03381,R38,Healthcare,0.50–0.99,0.6947,412,3249029.53,1575161.15,0.48480973640150327,7,0.8064194363480457,3476461.5971,2803486.2016190086,1270240.5667403394,0.45309321159018995,1533245.6348786692
ACC03382,R07,Financial services,1.50–2.49,2.4257,99,693632.77,946288.53,1.3642500339192452,25,0.8963202322531666,867040.9625,777146.3568810092,848177.5549881076,1.091400027135396,-71031.19810709846
ACC03383,R16,Professional services,0.50–0.99,0.7363,219,2045837.3,463221.08,0.22642127015672264,6,0.8664875873239082,2168587.538,1879054.1837023143,401375.3160067751,0.21360497184596475,1477678.8676955393
ACC03384,R21,Retail,1.00–1.49,1.3955,166,1133158.05,952427.54,0.8405072355087624,23,0.709291460549843,1393784.4015000002,988599.3738315239,675548.7209144941,0.6833392158607824,313050.6529170298
ACC03385,R01,Hospitality,0.15–0.49,0.2032,237,1662608.62,406159.08,0.24429025274751673,3,0.8511476959526121,1712486.8786000002,1457579.2610694706,345701.36513223266,0.23717500266749195,1111877.895937238
ACC03386,R24,Financial services,2.50–5.00,4.3617,176,1169126.36,3970576.02,3.3961906564145896,25,0.9886915692059546,1461407.9500000002,1444881.7193355574,3925675.035865334,2.7169525251316715,-2480793.3165297764
ACC03387,R22,Manufacturing,0.50–0.99,0.836,71,442408.42,329016.8,0.743694706353012,17,0.7361854597629561,517617.8513999999,381062.73591442243,242217.3841777366,0.6356365011564206,138845.35173668584
ACC03388,R11,Healthcare,1.00–1.49,1.1442,432,2713789.33,2883791.76,1.0626439304336124,25,0.700921247267396,3392236.6625,2377690.752505689,2021310.917278639,0.85011514434689,356379.8352270499
ACC03389,R01,Technology,0.50–0.99,0.6122,356,2274272.48,1189215.56,0.5228993317458601,10,0.8069478777691221,2501699.728,2018741.2863251902,959634.9723520182,0.4753630288598728,1059106.313973172
ACC03390,R07,Hospitality,0.50–0.99,0.5957,471,2670459.4,1760300.05,0.6591749906401873,12,0.7597266330038565,2990914.5280000004,2272277.423959759,1337346.83006302,0.5885490987858814,934930.593896739
ACC03391,R37,Hospitality,0.50–0.99,0.6605,286,1877176.58,748924.96,0.3989635114667795,6,0.8334869855039235,1989807.1748000002,1658478.3838581308,624219.2072790465,0.376380671195075,1034259.1765790842
ACC03392,R47,Healthcare,0.50–0.99,0.7913,1015,7036214.27,3351947.61,0.4763850959302864,12,0.8211510106513047,7880559.9824,6471129.794045988,2752455.167601725,0.42534383565204137,3718674.6264442625
ACC03393,R26,Manufacturing,1.50–2.49,2.1637,213,2068841.68,2864208.86,1.3844504814887526,25,0.8662217621830076,2586052.1,2240094.6071590674,2481040.0459693833,1.107560385191002,-240945.4388103159
ACC03394,R30,Professional services,1.00–1.49,1.0278,212,1676974.61,1976522.89,1.1786242190035303,25,0.6317263695422081,2096218.2625000002,1324236.3527372004,1248621.629616773,0.9428993752028242,75614.72312042746
ACC03395,R39,Manufacturing,0.50–0.99,0.8289,235,1685690.69,1072258.29,0.6360943299746171,15,0.7744465856069017,1938544.2934999997,1501299.0091488182,830406.771579195,0.5531255043257541,670892.2375696232
ACC03396,R11,Financial services,0.15–0.49,0.2403,743,4638394.81,1402921.56,0.30245841879941227,2,0.8449058943654891,4731162.7062,3997387.257670559,1185336.6953764274,0.2965278615680512,2812050.5622941316
ACC03397,R18,Hospitality,0.50–0.99,0.6965,87,499075.13,337930.09,0.6771126623761036,14,0.7660860593229318,568945.6482,435861.32959846914,258883.5309747437,0.5939584757685119,176977.79862372542
ACC03398,R18,Logistics,0.50–0.99,0.6187,79,579129.07,563642.46,0.973258793588103,22,0.5702574369749932,706537.4653999999,402908.2441458119,321421.3046098801,0.7977531094984451,81486.9395359318
ACC03399,R25,Financial services,0.50–0.99,0.5224,333,2438990.27,1390188.01,0.569985057791969,9,0.7814650315010224,2658499.3943000003,2077524.3129120988,1086383.3170269937,0.5229220713687788,991140.9958851051
ACC03400,R08,Retail,0.50–0.99,0.9504,62,408290.87,156431.88999999998,0.3831383493831248,9,0.8471521727711746,445037.0483,377014.10243101517,132521.61550420136,0.35150307282855486,244492.4869268138
ACC03401,R02,Logistics,0.15–0.49,0.3657,509,3713674.14,1093274.87,0.2943917071840881,1,0.8417811632320548,3750810.8814000003,3157361.946808341,920298.1918009735,0.2914769378060278,2237063.7550073676
ACC03402,R01,Healthcare,1.00–1.49,1.3921,380,2880926.93,2459193.99,0.8536120664469613,24,0.7217404884180141,3572349.3932000003,2578309.1958479644,1774899.871457245,0.6883968277798075,803409.3243907194
ACC03403,R22,Logistics,0.50–0.99,0.8349,482,3404931.47,1816180.5,0.5333970789138965,12,0.8012781958669837,3813523.2464000005,3055693.026772195,1455265.8344087964,0.4762473918874076,1600427.1923633986
ACC03404,R05,Healthcare,0.50–0.99,0.7553,187,1163037.66,521530.17,0.44842070720220706,9,0.8312331350266651,1267711.0494,1053763.4299007053,433513.15822008956,0.4113951442222083,620250.2716806158
ACC03405,R33,Technology,0.50–0.99,0.5039,350,2075064.11,957905.22,0.46162680727970373,6,0.8058208284923601,2199567.9566,1772457.6731126597,771899.9779975564,0.4354969879997205,1000557.6951151033
ACC03406,R29,Technology,2.50–5.00,3.7617,103,812589.74,2824166.69,3.4755135968120885,25,0.9739539546480247,1015737.175,989281.2384742628,2750608.316310722,2.780410877449671,-1761327.077836459
ACC03407,R46,Manufacturing,0.15–0.49,0.2173,462,3007035.18,771430.03,0.25654173756623627,1,0.8513823038567989,3037105.5318,2585737.9047201127,656781.8762057195,0.25400172036261015,1928956.0285143931
ACC03408,R27,Manufacturing,2.50–5.00,3.0679,731,5700381.14,20356128.91,3.571011904302245,25,0.9401854927036629,7125476.425,6699269.563386959,19138537.088787626,2.856809523441796,-12439267.525400668
ACC03409,R25,Retail,0.15–0.49,0.3846,301,1755386.58,462502.38,0.26347608285805624,0,0.8500901846567357,1755386.58,1492236.9019361557,393168.73361837975,0.26347608285805624,1099068.168317776
ACC03410,R29,Professional services,1.00–1.49,1.0729,523,3774924.96,3197827.19,0.8471233796393134,22,0.7017462630880552,4605408.4512,3231828.170623748,2244063.280583876,0.6943634259338635,987764.8900398719
ACC03411,R45,Financial services,0.15–0.49,0.3207,252,1794993.84,230912.57,0.12864254174822126,2,0.8672463044016898,1830893.7168,1587835.8096470742,200258.0729723965,0.1261201389688444,1387577.7366746776
ACC03412,R21,Retail,1.00–1.49,1.439,267,1790665.15,1585084.67,0.8851932311297844,25,0.6939302993974168,2238331.4375,1553246.0045750253,1099938.2796233555,0.7081545849038274,453307.7249516698
ACC03413,R22,Retail,0.50–0.99,0.837,158,1101729.03,762081.65,0.6917142321283846,15,0.7610412577469058,1266988.3845,964230.4336906002,579975.5774218373,0.601490636633378,384254.85626876296
ACC03414,R28,Financial services,0.15–0.49,0.163,70,374665.13,191126.27,0.5101255886823521,3,0.7813647673873755,385905.0839,301532.63611512916,149339.33350016671,0.4952675618275263,152193.30261496245
ACC03415,R26,Manufacturing,0.50–0.99,0.8472,122,984973.58,461379.04,0.46841768080723545,12,0.8249654739157637,1103170.4096000001,910077.4997655113,380621.7783884001,0.4182300721493173,529455.7213771112
ACC03416,R39,Healthcare,0.15–0.49,0.3915,801,4473871.16,1278709.79,0.2858173032412494,3,0.8510098677409514,4608087.2948,3921527.759286507,1088194.6492669599,0.2774925274186887,2833333.110019547
ACC03417,R34,Healthcare,0.15–0.49,0.4767,108,702114.05,203543.74,0.2899012489495118,3,0.8463600888700475,723177.4715000001,612068.5490475564,172271.29787534184,0.28145752325195317,439797.2511722145
ACC03418,R15,Professional services,0.50–0.99,0.6099,413,2576464.16,1212319.1,0.47053598447882156,9,0.818978028122834,2808345.9344,2299973.61564169,992862.7059736489,0.4316843894301115,1307110.909668041
ACC03419,R27,Healthcare,0.50–0.99,0.6035,478,3393043.63,1708854.51,0.503634699799012,6,0.805384145131506,3596626.2478,2896665.755941939,1376284.3286904686,0.4751270752820868,1520381.4272514705
ACC03420,R05,Logistics,0.15–0.49,0.1931,142,847544.07,309624.27,0.36531937507391216,1,0.814465964225366,856019.5107,697198.7561780015,252178.42961312507,0.3617023515583288,445020.3265648765
ACC03421,R41,Retail,0.50–0.99,0.5582,513,3445149.51,1594516.92,0.4628295275347862,8,0.8125298523002507,3720761.4708,3023229.768313587,1295592.5974978504,0.4285458588285057,1727637.1708157368
ACC03422,R43,Technology,0.50–0.99,0.6525,211,1495472.85,898394.9,0.6007430358899528,10,0.7832789624543864,1645020.1350000002,1288509.6645593748,703693.8251463122,0.5461300326272297,584815.8394130626
ACC03423,R45,Retail,1.00–1.49,1.4742,241,2247615.66,1860081.0,0.8275796583478155,24,0.7353591416724979,2787043.4184000003,2049477.8559586087,1367827.5676013217,0.6674029502804963,681650.288357287
ACC03424,R14,Healthcare,1.00–1.49,1.2907,393,2514494.24,2014537.31,0.8011699839885097,21,0.7438218475036344,3042538.0304,2263106.258872197,1498456.863789202,0.6621239537095122,764649.3950829951
ACC03425,R37,Professional services,0.50–0.99,0.9245,140,780110.82,342770.33,0.43938671431323056,11,0.8277652269707263,865923.0102,716780.9570773776,283733.36001128075,0.39584388676867616,433047.59706609685
ACC03426,R24,Hospitality,1.00–1.49,1.4401,197,1765080.11,1135555.89,0.6433452417069047,22,0.8111178515030711,2153397.7342000003,1746659.3435958857,921069.6537584577,0.5273321653335283,825589.6898374279
ACC03427,R44,Retail,2.50–5.00,3.5536,337,3784196.8,8670484.61,2.2912351202241914,25,0.9683947047618706,4730246.0,4580745.178621019,8396451.384043293,1.832988096179353,-3815706.205422274
ACC03428,R18,Retail,0.50–0.99,0.9214,203,1801977.84,897839.4,0.4982521871634115,11,0.8218616766347958,2000195.4024000003,1643883.9470136743,737899.7946327791,0.4488758442913617,905984.1523808952
ACC03429,R29,Retail,0.50–0.99,0.5351,242,2186825.82,1095443.47,0.5009285421735143,7,0.8085257206150671,2339903.6274,1891872.2665133947,885694.2209748196,0.4681575160500133,1006178.045538575
ACC03430,R21,Logistics,0.15–0.49,0.2953,348,2542919.41,519522.77,0.20430170455146276,0,0.8383435066641188,2542919.41,2131839.975343652,435538.5407936565,0.20430170455146276,1696301.4345499957
ACC03431,R37,Financial services,0.15–0.49,0.1937,145,723033.55,210086.79,0.2905629897810413,0,0.8104779387368152,723033.55,586002.7412415621,170270.70851503417,0.2905629897810413,415732.0327265279
ACC03432,R02,Logistics,0.50–0.99,0.7539,62,444996.41,191050.29,0.4293299579652789,9,0.8297580992492837,485046.0869,402470.91911444685,158525.52549142443,0.3938806953809898,243945.39362302242
ACC03433,R38,Logistics,0.50–0.99,0.9606,140,855732.16,347058.85,0.40556948332992415,9,0.8306066972537073,932748.0544000001,774746.7808350055,288269.4051511698,0.3720820947980955,486477.37568383565
ACC03434,R24,Professional services,0.50–0.99,0.593,189,1268333.01,545881.88,0.43039318199248006,8,0.8324578417651022,1369799.6508000002,1140300.4609555588,454423.6516834765,0.39851220554859257,685876.8092720823
ACC03435,R12,Hospitality,2.50–5.00,2.8072,184,1319362.55,4257942.12,3.2272722308208612,25,0.9564127361612385,1649203.1875,1577318.9330427109,4072350.0734053846,2.581817784656689,-2495031.1403626734
ACC03436,R01,Logistics,0.50–0.99,0.8683,164,1468092.78,601894.71,0.4099841087700193,9,0.8391460656002954,1600221.1302000002,1342819.265497788,505077.5778021307,0.3761322098807516,837741.6876956574
ACC03437,R46,Professional services,0.50–0.99,0.5197,108,834250.53,551891.15,0.6615412638694997,11,0.7543333748011649,926018.0883000001,698526.3496742622,416309.9137023959,0.595983120603153,282216.4359718663
ACC03438,R12,Retail,0.15–0.49,0.3158,164,896066.76,400450.19,0.4468977177548691,5,0.8115750145515674,940870.098,763586.6634754847,324995.36877642793,0.42561687405225623,438591.2946990568
ACC03439,R41,Healthcare,0.15–0.49,0.4896,226,1051190.16,344732.22,0.3279446793908345,4,0.8375089812786894,1093237.7663999998,915596.4480330538,288716.330386141,0.315331422491187,626880.1176469128
ACC03440,R18,Manufacturing,0.15–0.49,0.2579,383,2281215.72,695008.39,0.30466579022171564,3,0.8381648497340584,2349652.1916000005,1969395.8760997152,582531.6027682598,0.2957920293414714,1386864.2733314554
ACC03441,R36,Manufacturing,1.00–1.49,1.0403,237,2011120.56,1855019.11,0.9223808591564496,24,0.6507080399843487,2493789.4944,1622728.874034584,1207075.849201611,0.743855531577782,415653.024832973
ACC03442,R24,Professional services,0.15–0.49,0.1978,386,2768624.48,850034.39,0.3070240822258424,1,0.8342418490644504,2796310.7248,2332799.4296159055,709134.2612819722,0.30398423982756667,1623665.1683339332
ACC03443,R11,Professional services,1.00–1.49,1.0043,710,5957809.9,4765266.84,0.7998353287505866,22,0.7339236532440335,7268528.078000001,5334544.680712594,3497342.047895451,0.6556027284840874,1837202.6328171426
ACC03444,R33,Financial services,0.50–0.99,0.6417,846,8094658.21,2685161.33,0.33172016165954954,4,0.8329914977334191,8418444.5384,7012492.724627538,2236716.5579325594,0.31896169390341306,4775776.166694978
ACC03445,R03,Hospitality,0.50–0.99,0.5183,458,2636162.43,1511032.58,0.5731940349366105,11,0.7954093755171069,2926140.2973000007,2327479.426550835,1201889.480843803,0.5163910224654148,1125589.945707032
ACC03446,R31,Technology,1.00–1.49,1.2735,346,1888293.71,2089824.4,1.1067263471422568,25,0.7095641292694261,2360367.1375,1674831.8526763555,1482864.430712001,0.8853810777138054,191967.42196435458
ACC03447,R45,Retail,0.50–0.99,0.9174,133,793319.32,454515.98,0.5729294226692979,14,0.8037835144295418,904384.0248,726928.9698476779,365332.4517687873,0.502569669008156,361596.5180788906
ACC03448,R33,Logistics,0.15–0.49,0.2306,756,6319226.57,1274383.64,0.20166766073082892,0,0.8109250840777085,6319226.57,5124419.33758334,1033429.660414256,0.20166766073082892,4090989.6771690836
ACC03449,R25,Financial services,0.50–0.99,0.809,67,447525.6,257303.31,0.5749465728887911,11,0.7931327629926199,496753.416,393991.40935810236,204075.68518744662,0.5179698854853975,189915.72417065574
ACC03450,R15,Logistics,0.15–0.49,0.2297,167,1132030.58,213856.84,0.1889143666065982,0,0.8383060332622718,1132030.58,948988.0650513889,179277.47922640434,0.1889143666065982,769710.5858249846
ACC03451,R07,Technology,0.50–0.99,0.5588,148,1000969.56,419830.86,0.4194242030696717,7,0.8261069099838995,1071037.4292000001,884791.4211135115,346825.1744704831,0.39198523651371187,537966.2466430285
ACC03452,R24,Manufacturing,0.50–0.99,0.9274,153,965298.47,665449.8,0.6893720654089507,16,0.7646754883436575,1119746.2252,856242.4915757771,508853.1507831893,0.5942862632835783,347389.3407925878
ACC03453,R27,Hospitality,0.50–0.99,0.7346,86,471731.08,310993.26,0.6592596358077573,12,0.7637457534746137,528338.8096,403516.5222278325,237519.78168422644,0.5886246748283547,165996.74054360608
ACC03454,R45,Logistics,1.00–1.49,1.2731,241,1946664.63,1404501.2,0.7214910973134597,21,0.7863763673657509,2355464.2023,1852281.3828647402,1104466.551616838,0.5962736341433551,747814.8312479022
ACC03455,R43,Retail,0.50–0.99,0.7116,192,1187349.7,597564.95,0.503276288358855,8,0.7992479728235966,1282337.676,1024905.788018322,477602.57491793385,0.4659965632952361,547303.2131003882
ACC03456,R20,Retail,2.50–5.00,4.8502,115,1276989.26,3200091.22,2.5059656492334166,25,0.9925705829374232,1596236.575,1584377.4677537857,3176316.40768833,2.004772519386733,-1591938.9399345443
ACC03457,R09,Healthcare,1.50–2.49,2.0162,417,3064251.01,5751472.17,1.8769585622164813,25,0.8012514026825475,3830313.7624999997,3069044.2749173907,4608375.143702135,1.5015668497731849,-1539330.8687847448
ACC03458,R18,Technology,2.50–5.00,3.1143,84,531958.09,2331505.61,4.382874617058649,25,0.9574099886915224,664947.6124999999,636627.4861640797,2232206.7597043207,3.506299693646919,-1595579.273540241
ACC03459,R19,Logistics,1.50–2.49,1.8198,62,544549.48,488651.48,0.8973500075695601,25,0.8492181339851378,680686.85,578051.6165852214,414971.6980146759,0.7178800060556481,163079.9185705455
ACC03460,R15,Healthcare,0.50–0.99,0.9077,151,1267568.66,687119.36,0.5420766398563373,12,0.7998738962718899,1419676.8992,1135562.4928102992,549608.8396870473,0.4839969998717296,585953.6531232519
ACC03461,R07,Retail,0.50–0.99,0.6922,182,1191955.44,488544.71,0.40986826655197783,9,0.8364599383943978,1299231.4296000001,1086755.0415632816,408648.07802950894,0.37602593261649336,678106.9635337726
ACC03462,R11,Healthcare,0.50–0.99,0.7783,93,728409.24,369470.55,0.5072293563986091,12,0.8205378190514624,815818.3488,669409.8086665173,303164.55930074427,0.45288335392732953,366245.249365773
ACC03463,R38,Professional services,0.50–0.99,0.8373,458,3283001.94,1417170.15,0.4316689956022383,9,0.8346602586590534,3578472.1146,2986808.4607762457,1182855.6039628894,0.39602660146994345,1803952.8568133563
ACC03464,R02,Financial services,0.50–0.99,0.7421,406,3107729.39,1856347.07,0.5973322760898432,11,0.7882762573797725,3449579.6229000003,2719221.714673139,1463314.3207375065,0.5381371856665254,1255907.3939356327
